date,time,open,high,low,close,volume,moving_60_ave,deviation_rate,rise_rate
2017.02.07,09:00,111.873,112.144,111.769,112.109,8391,112.48208333333334,0.9966831754686857,1
2017.02.07,10:00,112.11,112.282,112.083,112.1,9043,112.4713,0.9966987133606529,1
2017.02.07,11:00,112.103,112.414,112.091,112.387,6107,112.46461666666667,0.9993098570113237,1
2017.02.07,12:00,112.39,112.415,112.242,112.3,4263,112.45533333333334,0.9986187108363023,1
2017.02.07,13:00,112.306,112.5,112.301,112.452,5403,112.44946666666668,1.0000225286380489,1
2017.02.07,14:00,112.452,112.455,112.281,112.294,4969,112.43893333333334,0.9987110040175882,1
2017.02.07,15:00,112.293,112.509,112.279,112.36,5891,112.43551666666667,0.999328355764215,1
2017.02.07,16:00,112.359,112.496,112.246,112.49,8349,112.43281666666667,1.000508600024696,0
2017.02.07,17:00,112.489,112.578,112.215,112.235,8781,112.41856666666666,0.9983671143289795,0
2017.02.07,18:00,112.232,112.273,112.091,112.138,8454,112.40441666666666,0.997629838092068,0
2017.02.07,19:00,112.137,112.188,111.86,111.927,6972,112.38614999999999,0.9959145321732261,0
2017.02.07,20:00,111.926,112.061,111.809,112.053,6539,112.36881666666665,0.9971894634469322,0
2017.02.07,21:00,112.053,112.2,112.035,112.153,4176,112.35275,0.9982221173936553,0
2017.02.07,22:00,112.152,112.385,112.149,112.36,3749,112.33986666666667,1.0001792180632818,0
2017.02.07,23:00,112.359,112.403,112.301,112.372,2353,112.32743333333335,1.0003967567436034,0
2017.02.08,00:00,112.371,112.403,112.258,112.309,2437,112.31331666666667,0.9999615658517192,0
2017.02.08,01:00,112.309,112.4,112.278,112.387,3534,112.30041666666666,1.0007709974361925,0
2017.02.08,02:00,112.386,112.47,112.362,112.41,5547,112.28928333333333,1.001075050646715,0
2017.02.08,03:00,112.41,112.543,112.108,112.193,9774,112.27893333333333,0.9992346441956461,0
2017.02.08,04:00,112.192,112.199,112.033,112.132,6655,112.26949999999998,0.9987752684388905,0
2017.02.08,05:00,112.131,112.176,112.041,112.05,4025,112.26385,0.9980951125406797,0
2017.02.08,06:00,112.049,112.313,112.041,112.297,5091,112.26178333333333,1.0003137012937173,0
2017.02.08,07:00,112.296,112.365,112.248,112.316,4627,112.25793333333331,1.000517261140861,0
2017.02.08,08:00,112.318,112.452,112.229,112.439,3990,112.25076666666665,1.001676900202315,0
2017.02.08,09:00,112.439,112.485,112.292,112.359,6846,112.24076666666666,1.0010533902862984,0
2017.02.08,10:00,112.357,112.38,112.092,112.137,9445,112.2315,0.9991579904037636,0
2017.02.08,11:00,112.138,112.349,112.13,112.334,5579,112.22878333333333,1.0009375194450265,0
2017.02.08,12:00,112.332,112.375,112.276,112.328,4344,112.22478333333333,1.000919731485336,0
2017.02.08,13:00,112.329,112.385,112.207,112.244,4298,112.21806666666666,1.0002310976663888,0
2017.02.08,14:00,112.246,112.302,111.983,112.015,5771,112.2131,0.9982346089716798,0
2017.02.08,15:00,112.016,112.054,111.857,111.999,9482,112.20558333333334,0.9981588854387073,0
2017.02.08,16:00,112.001,112.001,111.632,111.78,13290,112.19406666666666,0.9963093710837948,0
2017.02.08,17:00,111.788,111.978,111.744,111.759,12858,112.18358333333332,0.9962152810534519,0
2017.02.08,18:00,111.759,111.942,111.727,111.754,9103,112.17058333333333,0.9962861623702591,1
2017.02.08,19:00,111.753,111.823,111.663,111.761,5616,112.15703333333335,0.9964689389371032,1
2017.02.08,20:00,111.762,112.218,111.758,112.152,8564,112.14903333333334,1.0000264528955667,1
2017.02.08,21:00,112.152,112.178,112.035,112.079,4177,112.13811666666668,0.9994728227259032,1
2017.02.08,22:00,112.08,112.12,112.016,112.049,4417,112.12956666666668,0.9992814859714372,1
2017.02.08,23:00,112.049,112.058,111.9,111.927,2387,112.11913333333334,0.9982863466063182,1
2017.02.09,00:00,111.932,112.01,111.732,111.839,2314,112.10739999999997,0.9976058672308877,1
2017.02.09,01:00,111.842,111.978,111.837,111.968,3574,112.0987,0.9988340631960942,1
2017.02.09,02:00,111.966,112.098,111.882,112.002,5401,112.09466666666665,0.9991733177909149,1
2017.02.09,03:00,112.001,112.236,112.001,112.223,5574,112.09555,1.0011369764455413,1
2017.02.09,04:00,112.223,112.335,112.142,112.168,5733,112.09198333333332,1.0006781632763213,1
2017.02.09,05:00,112.168,112.189,112.049,112.104,4287,112.08768333333333,1.0001455705585256,1
2017.02.09,06:00,112.105,112.193,112.08,112.149,3882,112.08474999999999,1.0005732269554959,1
2017.02.09,07:00,112.151,112.269,112.147,112.181,4334,112.08664999999999,1.0008417594780468,1
2017.02.09,08:00,112.182,112.301,112.111,112.285,2857,112.0946,1.0016985653189359,1
2017.02.09,09:00,112.284,112.377,112.237,112.352,5899,112.10394999999998,1.002212678500624,1
2017.02.09,10:00,112.353,112.427,112.208,112.295,7208,112.11288333333331,1.001624404450693,1
2017.02.09,11:00,112.294,112.327,112.156,112.238,4855,112.12145000000001,1.001039497794579,1
2017.02.09,12:00,112.239,112.305,112.217,112.275,3843,112.12944999999999,1.0012980532768154,1
2017.02.09,13:00,112.275,112.434,112.253,112.359,5173,112.13835,1.001967658700168,1
2017.02.09,14:00,112.359,112.473,112.284,112.354,5027,112.14901666666668,1.0018277764658656,1
2017.02.09,15:00,112.354,112.462,112.251,112.407,7719,112.15853333333334,1.0022153166529757,1
2017.02.09,16:00,112.406,112.843,112.229,112.774,10305,112.17436666666667,1.0053455468584473,1
2017.02.09,17:00,112.774,113.193,112.719,112.997,16214,112.19255000000003,1.007170262196554,1
2017.02.09,18:00,112.999,113.297,112.938,113.25,9317,112.21426666666667,1.0092299612526987,1
2017.02.09,19:00,113.251,113.264,113.065,113.141,5165,112.23625,1.0080611210727373,1
2017.02.09,20:00,113.142,113.254,113.036,113.132,5471,112.25721666666665,1.0077926690088077,1
2017.02.09,21:00,113.131,113.331,113.093,113.307,4591,112.27718333333331,1.0091720921036051,1
2017.02.09,22:00,113.309,113.347,113.223,113.239,3127,112.29616666666665,1.0083959529636661,1
2017.02.09,23:00,113.239,113.26,113.154,113.231,2102,112.31023333333331,1.0081984218119633,1
2017.02.10,00:00,113.232,113.348,113.229,113.286,1806,112.32666666666664,1.0085405662057099,1
2017.02.10,01:00,113.298,113.469,113.255,113.454,5645,112.34336666666665,1.0098860606218851,1
2017.02.10,02:00,113.453,113.735,113.392,113.694,8711,112.3667,1.011812218388544,1
2017.02.10,03:00,113.693,113.798,113.629,113.661,7372,112.38838333333335,1.0113233826212464,1
2017.02.10,04:00,113.662,113.754,113.623,113.654,4518,112.40778333333331,1.0110865691833026,1
2017.02.10,05:00,113.656,113.696,113.546,113.681,5020,112.43188333333333,1.0111099861501327,1
2017.02.10,06:00,113.681,113.785,113.614,113.687,3574,112.45769999999997,1.0109312212503014,1
2017.02.10,07:00,113.688,113.739,113.639,113.701,3679,112.48726666666666,1.0107899620045884,1
2017.02.10,08:00,113.702,113.786,113.69,113.716,3276,112.51498333333332,1.0106742820474726,1
2017.02.10,09:00,113.718,113.855,113.618,113.839,6368,112.54308333333333,1.0115148494983772,0
2017.02.10,10:00,113.839,113.852,113.524,113.573,6979,112.56330000000001,1.0089700639551256,0
2017.02.10,11:00,113.572,113.695,113.571,113.65,6238,112.58460000000001,1.0094631059665353,0
2017.02.10,12:00,113.651,113.705,113.512,113.544,4434,112.60518333333333,1.008337242024531,0
2017.02.10,13:00,113.543,113.576,113.365,113.48,5228,112.62339999999998,1.007605879417599,0
2017.02.10,14:00,113.479,113.566,113.434,113.56,5146,112.64256666666667,1.008144641590494,0
2017.02.10,15:00,113.561,113.724,113.401,113.64,7542,112.66668333333334,1.0086389040474995,0
2017.02.10,16:00,113.639,113.736,113.485,113.517,8595,112.68976666666667,1.007340802610589,0
2017.02.10,17:00,113.514,113.608,113.363,113.576,9712,112.71520000000002,1.007636946924638,0
2017.02.10,18:00,113.575,113.627,113.05,113.232,9894,112.73078333333335,1.0044461384179741,0
2017.02.10,19:00,113.232,113.454,113.099,113.364,5480,112.74825,1.0054612821041569,0
2017.02.10,20:00,113.364,113.616,112.857,113.42,11038,112.76459999999999,1.0058121077004665,0
2017.02.10,21:00,113.421,113.552,113.377,113.392,4681,112.78181666666666,1.0054102988528442,0
2017.02.10,22:00,113.391,113.455,113.351,113.356,2767,112.80213333333332,1.00491007262274,0
2017.02.10,23:00,113.355,113.362,113.147,113.164,3167,112.81596666666665,1.003084965219167,1
2017.02.13,00:00,113.543,113.68,113.436,113.656,1629,112.83809999999998,1.0072484382491378,1
2017.02.13,01:00,113.654,113.966,113.653,113.926,4996,112.86613333333334,1.009390475560428,1
2017.02.13,02:00,113.927,114.167,113.864,113.9,8172,112.89755,1.0088792892316973,1
2017.02.13,03:00,113.901,114.003,113.827,113.867,6566,112.92868333333332,1.008308931256172,1
2017.02.13,04:00,113.866,113.999,113.86,113.989,5863,112.96549999999999,1.009060288318115,0
2017.02.13,05:00,113.99,113.991,113.875,113.91,3572,113.00134999999999,1.0080410543767842,0
2017.02.13,06:00,113.916,113.939,113.796,113.855,2778,113.03636666666665,1.0072422120196718,0
2017.02.13,07:00,113.861,113.908,113.684,113.708,4418,113.06881666666663,1.0056530469865774,0
2017.02.13,08:00,113.71,113.736,113.561,113.605,4768,113.09303333333331,1.0045269514096213,0
2017.02.13,09:00,113.604,113.703,113.506,113.539,5739,113.11736666666664,1.0037273970015217,0
2017.02.13,10:00,113.539,113.698,113.437,113.668,7219,113.14434999999997,1.004628158630988,0
2017.02.13,11:00,113.669,113.844,113.644,113.815,5750,113.17581666666665,1.0056477024169919,0
2017.02.13,12:00,113.815,113.823,113.671,113.723,4072,113.20721666666665,1.0045560994123903,0
2017.02.13,13:00,113.722,113.776,113.678,113.686,3858,113.23584999999999,1.0039753311340889,0
2017.02.13,14:00,113.687,113.748,113.617,113.728,4089,113.26461666666665,1.0040911570353614,0
2017.02.13,15:00,113.727,113.935,113.679,113.868,7025,113.29203333333334,1.0050839114606764,0
2017.02.13,16:00,113.87,113.946,113.795,113.933,8522,113.32145,1.0053965952606503,0
2017.02.13,17:00,113.933,114.061,113.879,113.909,8427,113.35153333333334,1.0049180337510506,0
2017.02.13,18:00,113.915,113.961,113.788,113.793,6062,113.37893333333334,1.0036520599946845,0
2017.02.13,19:00,113.794,113.833,113.707,113.765,5099,113.40533333333333,1.0031715145672162,0
2017.02.13,20:00,113.766,113.855,113.658,113.68,4256,113.42858333333334,1.002216519498686,0
2017.02.13,21:00,113.68,113.711,113.557,113.624,3984,113.44978333333333,1.0015356280245578,0
2017.02.13,22:00,113.624,113.682,113.571,113.671,2963,113.47271666666667,1.0017474097664887,0
2017.02.13,23:00,113.678,113.763,113.662,113.718,1917,113.49738333333335,1.001943803990782,0
2017.02.14,00:00,113.725,113.777,113.695,113.762,1756,113.52216666666666,1.0021126564121838,0
2017.02.14,01:00,113.761,113.81,113.679,113.68,2136,113.54418333333334,1.0011961569732546,0
2017.02.14,02:00,113.679,113.719,113.569,113.645,5343,113.5657,1.0006982742148376,0
2017.02.14,03:00,113.645,113.715,113.533,113.685,5809,113.58700000000002,1.0008627747893684,0
2017.02.14,04:00,113.685,113.756,113.679,113.717,3462,113.60271666666668,1.001005991200621,0
2017.02.14,05:00,113.717,113.736,113.552,113.561,4292,113.61211666666667,0.999550077331834,0
2017.02.14,06:00,113.563,113.567,113.39,113.426,5550,113.61504999999998,0.998336047909146,0
2017.02.14,07:00,113.428,113.537,113.263,113.345,5698,113.61845,0.9975932606016013,0
2017.02.14,08:00,113.344,113.39,113.276,113.319,4209,113.62156666666668,0.9973370665838966,1
2017.02.14,09:00,113.32,113.56,113.32,113.553,5304,113.62566666666666,0.9993604731325376,1
2017.02.14,10:00,113.55,113.584,113.434,113.518,6321,113.63031666666667,0.9990115607351852,1
2017.02.14,11:00,113.517,113.613,113.457,113.474,6098,113.63436666666668,0.9985887485329408,1
2017.02.14,12:00,113.481,113.504,113.249,113.407,6132,113.63638333333333,0.9979814270165527,1
2017.02.14,13:00,113.411,113.426,113.31,113.384,4622,113.63521666666666,0.9977892710197088,1
2017.02.14,14:00,113.383,113.481,113.37,113.4,4816,113.63031666666667,0.9979731054755193,1
2017.02.14,15:00,113.399,113.494,113.311,113.392,8366,113.62583333333333,0.9979420759657062,1
2017.02.14,16:00,113.395,113.668,113.347,113.641,8949,113.62561666666666,1.0001353861372517,1
2017.02.14,17:00,113.645,114.437,113.634,114.388,19822,113.6374,1.0066052197603959,1
2017.02.14,18:00,114.388,114.484,114.248,114.341,9765,113.6483,1.0060951197686194,1
2017.02.14,19:00,114.342,114.499,114.342,114.407,5541,113.66006666666668,1.0065716425763136,1
2017.02.14,20:00,114.406,114.479,114.237,114.289,4687,113.66961666666667,1.0054489788168255,1
2017.02.14,21:00,114.29,114.352,114.135,114.18,4702,113.67530000000002,1.0044398387336562,1
2017.02.14,22:00,114.181,114.284,114.153,114.237,3645,113.68636666666667,1.0048434420896553,1
2017.02.14,23:00,114.24,114.311,114.209,114.253,1675,113.69641666666668,1.0048953463059886,1
2017.02.15,00:00,114.256,114.317,114.221,114.317,1799,113.70930000000001,1.005344329795364,1
2017.02.15,01:00,114.317,114.405,114.285,114.285,3722,113.72271666666667,1.004944336099369,1
2017.02.15,02:00,114.285,114.506,114.265,114.443,6281,113.73743333333333,1.006203469218431,1
2017.02.15,03:00,114.441,114.465,114.301,114.334,5545,113.749,1.0051429023551857,1
2017.02.15,04:00,114.333,114.434,114.312,114.352,3617,113.76291666666667,1.0051781665818167,1
2017.02.15,05:00,114.352,114.354,114.281,114.297,3513,113.77493333333332,1.004588591277282,1
2017.02.15,06:00,114.295,114.419,114.237,114.401,4021,113.79441666666666,1.0053305192917343,1
2017.02.15,07:00,114.401,114.425,114.348,114.423,3540,113.81206666666665,1.0053679135369948,1
2017.02.15,08:00,114.421,114.46,114.291,114.333,3093,113.82728333333331,1.0044428422769762,1
2017.02.15,09:00,114.334,114.585,114.31,114.485,5860,113.84549999999997,1.005617261991032,1
2017.02.15,10:00,114.486,114.598,114.414,114.46,6795,113.86389999999999,1.0052351974594231,1
2017.02.15,11:00,114.46,114.525,114.403,114.479,4938,113.88581666666666,1.0052085795289991,1
2017.02.15,12:00,114.479,114.566,114.454,114.512,4360,113.90008333333331,1.0053723987617804,1
2017.02.15,13:00,114.512,114.611,114.503,114.535,3749,113.91023333333332,1.0054847281792358,1
2017.02.15,14:00,114.535,114.545,114.363,114.457,4264,113.91951666666667,1.0047180970307839,1
2017.02.15,15:00,114.457,114.957,114.431,114.857,11142,113.93601666666667,1.008083338002133,0
2017.02.15,16:00,114.857,114.922,114.55,114.651,10872,113.94705,1.0061778694577876,0
2017.02.15,17:00,114.655,114.696,114.317,114.645,13368,113.95930000000001,1.0060170604768544,0
2017.02.15,18:00,114.643,114.693,114.045,114.191,11933,113.9649,1.0019839441793044,0
2017.02.15,19:00,114.192,114.246,113.86,114.217,8138,113.97338333333333,1.0021374873636433,0
2017.02.15,20:00,114.218,114.318,114.183,114.281,4900,113.98465000000002,1.0025999114793087,0
2017.02.15,21:00,114.281,114.371,114.21,114.26,4148,113.99666666666667,1.0023100090645924,0
2017.02.15,22:00,114.258,114.271,114.039,114.086,3546,114.00363333333333,1.0007224915931043,0
2017.02.15,23:00,114.084,114.205,114.066,114.137,2337,114.009,1.001122718381882,0
2017.02.16,00:00,114.138,114.312,114.119,114.27,1621,114.01811666666666,1.0022091518496987,0
2017.02.16,01:00,114.271,114.302,114.102,114.136,3180,114.02561666666666,1.000968057323961,0
2017.02.16,02:00,114.141,114.161,113.944,113.972,7884,114.02968333333334,0.9994941375644733,0
2017.02.16,03:00,113.972,114.073,113.762,113.793,6816,114.02843333333334,0.9979353102866448,0
2017.02.16,04:00,113.793,113.897,113.763,113.872,6104,114.02741666666665,0.9986370236982481,0
2017.02.16,05:00,113.872,113.936,113.79,113.916,4400,114.02753333333334,0.9990218736644307,0
2017.02.16,06:00,113.915,113.932,113.815,113.864,3573,114.02871666666665,0.998555480834287,0
2017.02.16,07:00,113.865,113.915,113.782,113.831,4012,114.02981666666666,0.9982564501769933,0
2017.02.16,08:00,113.83,114.01,113.824,113.997,4359,114.0351,0.9996658923436731,0
2017.02.16,09:00,113.997,114.037,113.861,113.94,5268,114.04036666666666,0.9991199022802161,0
2017.02.16,10:00,113.941,113.977,113.589,113.616,8559,114.03945,0.9962868112745195,0
2017.02.16,11:00,113.614,113.674,113.558,113.623,5904,114.03786666666664,0.9963620271161394,0
2017.02.16,12:00,113.623,113.703,113.574,113.626,4701,114.03559999999999,0.996408139212667,0
2017.02.16,13:00,113.625,113.753,113.539,113.605,4948,114.03434999999999,0.9962349064119717,0
2017.02.16,14:00,113.605,113.643,113.482,113.551,5547,114.03278333333333,0.9957750453926482,0
2017.02.16,15:00,113.551,113.823,113.515,113.802,10122,114.03473333333334,0.9979591013498227,0
2017.02.16,16:00,113.803,113.845,113.579,113.584,10234,114.03251666666665,0.9960667651668363,0
2017.02.16,17:00,113.585,113.598,113.205,113.34,13024,114.02883333333332,0.9939591302199883,0
2017.02.16,18:00,113.337,113.37,113.125,113.352,10387,114.02759999999998,0.9940751186554836,0
2017.02.16,19:00,113.353,113.443,113.262,113.36,5746,114.02784999999999,0.9941430974976728,0
2017.02.16,20:00,113.361,113.473,113.228,113.319,6319,114.02785,0.9937835362150562,0
2017.02.16,21:00,113.321,113.359,113.081,113.114,5252,114.02053333333332,0.9920493852569247,0
2017.02.16,22:00,113.118,113.248,113.089,113.237,4307,114.01584999999999,0.9931689322142493,0
2017.02.16,23:00,113.236,113.278,113.218,113.237,1635,114.01189999999998,0.9932033410547496,0
2017.02.17,00:00,113.235,113.33,113.172,113.287,1698,114.0099,0.9936593225676016,0
2017.02.17,01:00,113.28,113.344,113.247,113.323,2922,114.00888333333334,0.9939839483268335,0
2017.02.17,02:00,113.323,113.492,113.241,113.409,7738,114.00903333333332,0.9947369667491262,0
2017.02.17,03:00,113.409,113.501,113.375,113.459,5043,114.01015,0.9951657812922797,0
2017.02.17,04:00,113.459,113.484,113.403,113.453,3453,114.00701666666667,0.995140503778934,0
2017.02.17,05:00,113.452,113.461,113.27,113.291,4429,113.98873333333334,0.9938789272156136,0
2017.02.17,06:00,113.292,113.414,113.29,113.336,3519,113.97198333333334,0.9944198274458971,0
2017.02.17,07:00,113.337,113.436,113.333,113.378,3616,113.95483333333335,0.994938052942028,0
2017.02.17,08:00,113.379,113.41,113.32,113.378,3264,113.93965,0.9950706360779588,0
2017.02.17,09:00,113.377,113.47,113.321,113.424,4951,113.92705,0.9955844551403729,0
2017.02.17,10:00,113.423,113.435,113.133,113.179,7722,113.90941666666666,0.9935877411364148,0
2017.02.17,11:00,113.179,113.201,112.815,112.928,9537,113.88733333333333,0.9915764703127653,0
2017.02.17,12:00,112.929,112.938,112.702,112.86,8291,113.86304999999999,0.9911907330780267,0
2017.02.17,13:00,112.863,113.007,112.818,112.897,5596,113.83991666666667,0.991717170090456,0
2017.02.17,14:00,112.898,112.939,112.758,112.854,6009,113.81343333333332,0.9915701222146303,0
2017.02.17,15:00,112.854,112.877,112.618,112.778,7824,113.78750000000001,0.991128199494672,0
2017.02.17,16:00,112.778,112.933,112.734,112.823,9175,113.7620166666667,0.9917457804091315,0
2017.02.17,17:00,112.823,112.974,112.734,112.832,10415,113.73760000000003,0.9920378133528399,0
